#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2018-03-04-00-00-00
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ts_mcore	last_ts_mcore	mcore_orig_pkts	mcore_resp_pkts	mcore_orig_bytes	mcore_resp_bytes	mcore_orig_ip_bytes	mcore_resp_ip_bytes	mcore_hist_pktsize	mcore_hist_pkttime	orig_cc	resp_cc	pcr
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	time	time	count	count	count	count	count	count	string	string	string	string	double
1520136000.169208	C8tK3y2h8BpQUARYgf	163.45.44.168	57738	211.239.71.102	22	tcp	-	0.013347	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.169290	1520136015.494014	26	19	3284	2669	4644	3657	-	-	-	-	-1.0
1520136000.239261	CJfdQ236oqo2RnfD86	163.45.44.168	57749	211.239.71.102	22	tcp	-	0.012559	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.239350	1520136026.314748	26	19	3284	2669	4644	3657	-	-	-	-	-1.0
1520136000.293113	CLm8rM1tN6Qpol9aO9	163.45.44.168	57764	211.239.71.102	22	tcp	-	0.009184	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.293174	1520136025.368375	24	19	3284	2669	4540	3657	-	-	-	-	-1.0
1520136000.122492	CNY22w4rw5cfy8LmDi	163.45.44.168	57733	211.239.71.102	22	tcp	-	0.013463	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.122624	1520136017.611075	26	19	3284	2669	4644	3657	-	-	-	-	-1.0
1520139590.453258	CQgQwM1Ve9axXADrbc	251.79.28.22	54464	209.8.79.125	53	udp	dns	0.000506	41	196	SF	T	T	0	Dd	1	69	2	252	(empty)	1520139590.453258	1520139590.453764	1	2	41	196	69	252	-	-	-	-	-0.654008
1520139590.830496	Ch7EZ0MYZQ1RjKNc	0.203.76.142	38576	70.86.139.198	53	udp	dns	0.000607	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1518127877.918193	1520139590.831103	553	1106	19920	112810	35404	143778	-	-	-	-	-0.7
1520139539.287349	CwBeyivnVjFuPPc2h	18.217.131.201	123	182.111.162.183	123	udp	-	0.076784	48	48	SF	T	F	0	Dd	1	76	1	76	(empty)	1519592834.286592	1520139539.364133	8349	8328	400752	399744	634524	632928	-	-	-	NL	-
1520136000.273986	CtLvot1mhcNNOmtLP	163.45.44.168	57759	211.239.71.102	22	tcp	-	0.012640	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.274069	1520136028.644806	23	19	3284	2669	4488	3657	-	-	-	-	-1.0
1520136000.277614	CnWCwIbMvqB58uPKj	163.45.44.168	57760	211.239.71.102	22	tcp	-	0.018463	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.277663	1520136021.014626	23	19	3284	2669	4488	3657	-	-	-	-	-1.0
1520136000.285107	CfZRmf1XIs4a8fLCpi	163.45.44.168	57763	211.239.71.102	22	tcp	-	0.010223	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.285138	1520136025.267234	24	19	3284	2669	4540	3657	-	-	-	-	-1.0
1520136000.259026	C6WOrP3vL7APlykTSi	163.45.44.168	57754	211.239.71.102	22	tcp	-	0.010350	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.259072	1520136022.613079	24	19	3284	2669	4540	3657	-	-	-	-	-1.0
1520139590.150029	CjFoCd2MceAXsSeFUj	251.79.28.22	54462	70.86.139.198	53	udp	dns	0.000788	41	196	SF	T	T	0	Dd	1	69	2	252	(empty)	1518159678.891667	1520139590.150817	6	12	237	1154	405	1490	-	-	-	-	-0.654008
1520139590.150064	Cfthsx1YwLUXxah654	251.79.28.22	54462	209.8.79.125	53	udp	dns	0.000755	41	196	SF	T	T	0	Dd	1	69	2	252	(empty)	1520139590.150064	1520139590.150819	1	2	41	196	69	252	-	-	-	-	-0.654008
1520139590.605682	CArLDzJlBDyHWPL1i	251.79.28.22	54465	209.8.79.125	53	udp	dns	0.000667	41	196	SF	T	T	0	Dd	1	69	2	252	(empty)	1520139590.605682	1520139590.606349	1	2	41	196	69	252	-	-	-	-	-0.654008
1520136000.215093	Cdyxlddq1h9stnLyd	163.45.44.168	57745	211.239.71.102	22	tcp	-	0.019822	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.215184	1520136018.148108	24	19	3284	2669	4540	3657	-	-	-	-	-1.0
1520136000.233490	CFL8tF3jyzdW77rATe	163.45.44.168	57747	211.239.71.102	22	tcp	-	0.008807	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.233554	1520136018.476716	25	19	3284	2669	4592	3657	-	-	-	-	-1.0
1520136000.210888	CE3QYy2gNg8EY0KkWi	163.45.44.168	57743	211.239.71.102	22	tcp	-	0.010762	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.210957	1520136018.042122	24	19	3284	2669	4540	3657	-	-	-	-	-1.0
1520139590.834206	CWPPWQ3nh99eLztXIk	0.203.76.142	36743	70.86.139.198	53	udp	dns	0.000704	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1518133843.870849	1520139590.834910	588	1176	21168	119952	37632	152880	-	-	-	-	-0.7
1520139590.305627	C21xPj4n3i84cle9Uf	251.79.28.22	54463	209.8.79.125	53	udp	dns	0.000703	41	196	SF	T	T	0	Dd	1	69	2	252	(empty)	1520139590.305627	1520139590.306330	1	2	41	196	69	252	-	-	-	-	-0.654008
1520139300.449648	CFVni41Wy9QjwfsPF1	24.128.88.141	55457	11.152.62.140	443	tcp	ssl	0.080971	536	942	S1	T	T	0	ShADad	5	808	4	1158	(empty)	1520139300.449804	1520139300.591827	5	7	942	536	1210	900	-	-	-	-	-0.274696
1520139589.020594	CzzVTmhT3mErzhcM6	44.227.0.47	42709	70.86.139.198	53	udp	dns	0.000699	90	134	SF	T	T	0	Dd	2	146	2	190	(empty)	1520139589.020594	1520139589.021293	2	2	90	134	146	190	-	-	-	-	-0.196429
1520136000.203506	CLthbg23eE9pdj9yH9	163.45.44.168	57741	211.239.71.102	22	tcp	-	0.009972	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.203589	1520136009.890597	24	19	3284	2669	4540	3657	-	-	-	-	-1.0
1520136000.264326	CadVIXlz1mXTnSCFi	163.45.44.168	57756	211.239.71.102	22	tcp	-	0.012992	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.264413	1520136024.354183	26	19	3284	2669	4644	3657	-	-	-	-	-1.0
1520136000.151027	CQKeKU1EMvTxQJ0ZM7	163.45.44.168	57734	211.239.71.102	22	tcp	-	0.012634	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.151143	1520136009.890633	26	19	3284	2669	4644	3657	-	-	-	-	-1.0
1520139590.006743	ClmL3j2vJ2IicttHga	251.79.28.22	54461	209.8.79.125	53	udp	dns	0.000717	41	196	SF	T	T	0	Dd	1	69	2	252	(empty)	1520139590.006743	1520139590.007460	1	2	41	196	69	252	-	-	-	-	-0.654008
1520136000.167554	CXHi3oYqBXXGlwPXi	163.45.44.168	57736	211.239.71.102	22	tcp	-	0.010363	0	44	S1	T	T	0	ShAd	2	112	2	156	(empty)	1520136000.167635	1520136012.676578	26	19	3284	2669	4644	3657	-	-	-	-	-1.0
1520139590.305588	CXa7o41MN1KgctTGd3	251.79.28.22	54463	70.86.139.198	53	udp	dns	0.000739	41	196	SF	T	T	0	Dd	1	69	2	252	(empty)	1518132582.769137	1520139590.306327	4	8	150	610	262	834	-	-	-	-	-0.654008
1520139590.605630	CHw3sy2Mx76y0E5VR2	251.79.28.22	54465	70.86.139.198	53	udp	dns	0.000718	41	196	SF	T	T	0	Dd	1	69	2	252	(empty)	1518855093.918268	1520139590.606348	5	10	199	888	339	1168	-	-	-	-	-0.654008
1520139590.834595	CpYjKP2FxL8QYfc5Nc	0.203.76.142	48504	70.86.139.198	53	udp	dns	0.000514	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1519411591.935327	1520139590.835109	340	680	12240	69360	21760	88400	-	-	-	-	-0.7
1520139537.329576	ClKigA1AZjUDDbnKD2	39.159.66.246	39909	64.47.244.205	1900	udp	-	3.003461	688	0	S0	T	F	0	D	4	800	0	0	(empty)	1520139537.329576	1520139540.333037	4	0	688	0	800	0	-	-	-	-	1.0
1520139299.863377	CxvNEv1W7N6zp7iw16	182.234.66.170	58420	180.84.234.189	389	tcp	-	0.156629	1705	2302	S1	T	T	0	ShADad	11	2285	8	2726	(empty)	1520139299.864321	1520139300.020006	8	10	2302	1705	2726	2225	-	-	-	-	-0.148989
1520139590.453240	C3yGwb1LDo7mCi6IQk	251.79.28.22	54464	70.86.139.198	53	udp	dns	0.000520	41	196	SF	T	T	0	Dd	1	69	2	252	(empty)	1518132584.542324	1520139590.453760	5	10	187	1162	327	1442	-	-	-	-	-0.654008
1520139590.755364	Ck75Ym4Fu5I0KSjrS1	251.79.28.22	54466	70.86.139.198	53	udp	dns	0.000693	41	196	SF	T	T	0	Dd	1	69	2	252	(empty)	1519734181.495077	1520139590.756057	2	4	86	318	142	430	-	-	-	-	-0.654008
1520139591.835200	Cxx5rG19m3QkE9grhi	0.203.76.142	39278	70.86.139.198	53	udp	dns	0.000732	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1518180587.262851	1520139591.835932	580	1160	20880	118320	37120	150800	-	-	-	-	-0.7
1520139591.275347	CUZsME3CQPgEqac0w7	157.69.132.71	58102	70.86.139.198	53	udp	dns	0.000552	76	54	SF	T	T	0	Dd	2	132	1	82	(empty)	1520139591.275527	1520139591.275899	1	1	38	54	66	82	-	-	-	-	0.169231
1520136001.856097	CTCO6w35IUGXYMFJL3	108.124.13.124	45836	86.33.140.236	22	tcp	-	0.087422	0	23	S1	F	T	0	ShAd	2	112	2	135	(empty)	1520136001.856577	1520136003.194799	22	25	2999	3026	4151	4326	-	-	US	-	-
1520139591.831658	CsIrx748H1QviApcij	0.203.76.142	57193	70.86.139.198	53	udp	dns	0.000747	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1518125000.068845	1520139591.832405	506	1012	18272	103084	32440	131420	-	-	-	-	-0.7
1520139591.835411	Ce2UJa4XJs6prbxpn	0.203.76.142	52251	70.86.139.198	53	udp	dns	0.001100	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1518134068.102729	1520139591.836511	478	956	17208	97512	30592	124280	-	-	-	-	-0.7
1520136001.874607	CFraNG3kG9Rn92H4yc	212.183.159.137	41318	207.199.7.114	22	tcp	-	0.022033	44	44	S1	T	T	0	ShADad	3	208	3	208	(empty)	1520136001.875082	1520136002.539345	61	25	55192	3696	58372	4996	-	-	-	-	-
1520139591.425038	CyXGkk0TTdqh3dIud	30.85.76.92	24558	70.86.139.198	53	udp	dns	0.000383	37	74	SF	T	T	0	Dd	1	65	1	102	(empty)	1519654301.810181	1520139591.425421	2	2	70	123	126	179	-	-	-	-	-0.333333
1520139383.545969	CROQW7AQ5whpLCJt4	105.183.43.256	5555	36.217.128.144	514	udp	-	159.277564	2831	0	S0	T	T	0	D	18	3335	0	0	(empty)	1520006543.983469	1520139542.823533	52289	0	7713476	0	9177568	0	-	-	-	-	1.0
1520139592.651038	C0g5ar4pjKinp9E5ta	153.223.1.93	35726	70.86.139.198	53	udp	dns	0.002064	42	158	SF	T	T	0	Dd	1	70	2	214	(empty)	1519317832.357798	1520139592.653102	2	4	87	330	143	442	-	-	-	-	-0.58
1520139592.836216	ChyVFL1nHhzygSbuk5	0.203.76.142	39584	70.86.139.198	53	udp	dns	0.000744	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1519857059.944014	1520139592.836960	134	268	4824	27336	8576	34840	-	-	-	-	-0.7
1520139597.946362	CBVAP14NCfbZFxCqua	38.190.193.99	56951	180.84.234.189	88	tcp	krb_tcp	0.018449	297	794	SF	T	T	0	ShADadFf	6	617	5	1062	(empty)	1520139597.946966	1520139597.965353	5	5	794	297	1062	557	-	-	-	-	-0.455545
1520139597.968637	Cso46C46BMFFwbZPXh	38.190.193.99	56952	180.84.234.189	88	tcp	krb_tcp	0.004045	997	531	SF	T	T	0	ShADadfF	5	1265	5	799	(empty)	1520139597.969071	1520139597.972921	5	4	531	997	799	1205	-	-	-	-	0.304974
1520139597.237452	CwIse4219Dqs6L1SJ1	25.124.110.103	53568	188.13.189.55	80	tcp	http	0.003282	606	300	SF	T	F	0	ShADadfF	6	930	5	568	(empty)	1520139597.238572	1520139597.241567	5	5	300	606	568	866	-	-	-	US	0.337748
1520139597.973278	CZ4c4C280rlEPCQEF3	38.190.193.99	56953	180.84.234.189	88	tcp	krb_tcp	0.003850	997	531	SF	T	T	0	ShADadfF	5	1265	5	799	(empty)	1520139597.973745	1520139597.977469	5	4	531	997	799	1205	-	-	-	-	0.304974
1520139541.305767	Cj2YEG29QGVMM9M9D1	251.79.28.22	54986	184.135.78.208	52217	udp	-	1.013329	768	0	S0	T	F	0	D	24	1440	0	0	(empty)	1520139541.305767	1520139542.319096	24	0	768	0	1440	0	-	-	-	-	1.0
1520139592.832791	CuC9xF1l8V5PJiGK82	0.203.76.142	39105	70.86.139.198	53	udp	dns	0.000657	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1519854549.093336	1520139592.833448	122	244	4392	24888	7808	31720	-	-	-	-	-0.7
1520139597.918106	CB3SrdiwcheoHbRjh	38.190.193.99	41547	180.84.234.189	389	tcp	-	0.061268	267	1987	SF	T	T	0	ShADadFf	8	691	5	2255	(empty)	1520139597.918741	1520139597.979629	5	7	1987	267	2255	631	-	-	-	-	-0.763088
1520139541.305770	Ca5SrT0D0XSLcThO6	251.79.28.22	54986	148.106.180.1	52217	udp	-	1.013009	192	0	S0	T	T	0	D	6	360	0	0	(empty)	1519270741.853551	1520139542.318779	12	0	384	0	720	0	-	-	-	-	1.0
1520139593.833988	CSsZfI2ZSWbOksXUO7	0.203.76.142	58802	70.86.139.198	53	udp	dns	0.000668	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1518128145.162410	1520139593.834656	610	1220	21960	124440	39040	158600	-	-	-	-	-0.7
1520139598.011181	CrXdf44CIiupY3AGd4	38.190.193.99	41552	180.84.234.189	389	tcp	-	0.054416	267	1987	SF	T	T	0	ShADadFf	8	691	5	2255	(empty)	1520139598.011537	1520139598.066507	5	7	1987	267	2255	631	-	-	-	-	-0.763088
1520139598.060162	CjOZmPWQTBbV2BlJl	38.190.193.99	56958	180.84.234.189	88	tcp	krb_tcp	0.003786	997	531	SF	T	T	0	ShADadfF	5	1265	5	799	(empty)	1520139598.060581	1520139598.064178	5	4	531	997	799	1205	-	-	-	-	0.304974
1520139592.651442	CQMnmD39ncYCjWndSe	70.86.139.198	56820	28.151.80.94	53	udp	dns	0.001149	46	310	SF	T	F	0	Dd	1	74	1	338	(empty)	1519672328.066756	1520139592.652591	210	209	11359	68940	17239	74792	-	-	-	US	-0.741573
1520139592.836801	CtklMl1z8amu7EoIM6	0.203.76.142	49766	70.86.139.198	53	udp	dns	0.000585	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1518129321.366415	1520139592.837386	626	1252	22564	127634	40092	162690	-	-	-	-	-0.7
1520139542.530262	CIuMV02FZZT4eMC8R2	30.85.76.92	49224	191.81.144.208	443	udp	-	0.064896	2136	2281	SF	T	F	0	Dd	6	2304	6	2449	(empty)	1520139542.530262	1520139542.595158	6	6	2136	2281	2304	2449	-	-	-	US	-0.032828
1520139593.584411	CkaauG3uhB6mZyUOBa	175.232.208.14	54667	70.86.139.198	53	udp	dns	0.000348	36	102	SF	T	T	0	Dd	1	64	1	130	(empty)	1520139593.584411	1520139593.584759	1	1	36	102	64	130	-	-	-	-	-0.478261
1520139593.837669	CAasa1WtlIE24YO5i	0.203.76.142	33808	70.86.139.198	53	udp	dns	0.000656	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1519682036.488292	1520139593.838325	180	360	6480	36720	11520	46800	-	-	-	-	-0.7
1520139598.034122	CGGMvL138VB8MUdTFj	38.190.193.99	56956	180.84.234.189	88	tcp	krb_tcp	0.017010	297	794	SF	T	T	0	ShADadFf	6	617	4	1010	(empty)	1520139598.034542	1520139598.051287	4	5	794	297	1010	557	-	-	-	-	-0.455545
1520139598.067820	Cqs8ZsiB7ACdA9pvb	38.190.193.99	50333	183.86.186.183	389	tcp	-	0.000292	0	0	REJ	T	T	0	Sr	1	60	1	40	(empty)	1520139598.067820	1520139598.068112	1	1	0	0	60	40	-	-	-	-	-
1520139593.661217	Cgo3xo2BPhV3zFlHXf	175.232.208.14	54667	209.8.79.125	53	udp	dns	0.000377	36	105	SF	T	T	0	Dd	1	64	1	133	(empty)	1520139593.661217	1520139593.661594	1	1	36	105	64	133	-	-	-	-	-0.489362
1520139594.838244	CmFSu3nJONnZY7E26	0.203.76.142	37727	70.86.139.198	53	udp	dns	0.000610	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1518155632.380652	1520139594.838854	567	1130	20438	115312	36314	146952	-	-	-	-	-0.7
1520139598.027323	CZwJ7C3fe0Ywrzvcv2	38.190.193.99	56955	180.84.234.189	88	tcp	krb_tcp	0.006216	202	310	SF	T	T	0	ShADadfF	6	522	5	578	(empty)	1520139598.028018	1520139598.034198	5	5	310	202	578	462	-	-	-	-	-0.210938
1520139598.054181	CS1AzU3dGt5JHh8on4	38.190.193.99	56957	180.84.234.189	88	tcp	krb_tcp	0.005697	997	531	SF	T	T	0	ShADadFf	6	1317	5	799	(empty)	1520139598.054774	1520139598.060256	5	5	531	997	799	1257	-	-	-	-	0.304974
1520139593.837233	Cy0Hx015iByD2etAxi	0.203.76.142	41659	70.86.139.198	53	udp	dns	0.000670	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1518138833.925999	1520139593.837903	526	1052	18936	107304	33664	136760	-	-	-	-	-0.7
1520139594.838594	CvpzAH20yhBpthLrT3	0.203.76.142	58714	70.86.139.198	53	udp	dns	0.000752	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1518145712.136424	1520139594.839346	542	1084	19512	110568	34688	140920	-	-	-	-	-0.7
1520139594.671240	CsvScX16FqaUoDVr31	25.124.110.103	26434	70.86.139.198	53	udp	dns	0.000354	27	91	SF	T	T	0	Dd	1	55	1	119	(empty)	1520038250.225885	1520139594.671594	2	2	54	182	110	238	-	-	-	-	-0.542373
1520139260.632277	CNdYPN27WOKdFQwfD6	36.217.128.144	8089	157.69.132.71	49824	tcp	-	45.024028	53	0	OTH	T	T	0	D	4	420	0	0	(empty)	1520139226.367349	1520139305.656072	16	7	2837	1062	3677	1426	-	-	-	-	1.0
1520139542.823527	CfVzJBCL1UZgO4Zn8	233.215.218.43	53036	64.47.244.205	1900	udp	-	3.001022	696	0	S0	T	F	0	D	4	808	0	0	(empty)	1520139542.823527	1520139545.824549	4	0	696	0	808	0	-	-	-	-	1.0
1520139542.819398	C1MScA1w8mr8wr0zP8	142.223.36.197	61563	64.47.244.205	1900	udp	-	3.001261	1392	0	S0	T	F	0	D	8	1616	0	0	(empty)	1520139542.819398	1520139545.820659	8	0	1392	0	1616	0	-	-	-	-	1.0
1520139595.839145	CC7Prv2MHAuZqHXXGd	0.203.76.142	60042	70.86.139.198	53	udp	dns	0.000718	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1520006911.287254	1520139595.839863	34	68	1224	6936	2176	8840	-	-	-	-	-0.7
1520139546.135345	CMWxMK7JXZ9dgycKb	165.128.237.14	546	199.122.232.20	547	udp	-	0.000009	134	0	S0	F	F	0	D	2	230	0	0	(empty)	0.000000	0.000000	0	0	0	0	0	0	-	-	-	-	-
1520139305.583850	CRWNjv2A0GDLH8cVZg	24.128.88.141	55459	221.116.131.32	443	tcp	ssl	0.082689	536	942	S1	T	T	0	ShADad	5	808	4	1158	(empty)	1520139305.584006	1520139305.724130	5	7	942	536	1210	900	-	-	-	-	-0.274696
1520139595.835692	CWLjTi3krZSyyEZhY	0.203.76.142	37544	70.86.139.198	53	udp	dns	0.000774	72	408	SF	T	T	0	Dd	2	128	4	520	(empty)	1518123623.787156	1520139595.836466	570	1140	20548	116210	36508	148130	-	-	-	-	-0.7
1520139306.817506	Cd0FHpR5SA5KQQJR8	59.224.129.22	34879	172.27.84.250	443	tcp	ssl	0.020240	292	4648	S1	T	F	0	ShADad	5	560	7	5020	(empty)	1520139306.819100	1520139369.323132	10	7	4786	292	5314	668	-	-	-	US	-0.881781
1520139546.804480	CezuFg3PYmz3yj6nUf	218.118.211.171	546	199.122.232.20	547	udp	-	0.000007	72	0	S0	F	F	0	D	2	168	0	0	(empty)	0.000000	0.000000	0	0	0	0	0	0	-	-	-	-	-
